question_id,model,prompt_used,ai_answer_raw
Q15,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum menggugurkan kandungan kerana kecacatan janin?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (MKI), hukum menggugurkan kandungan disebabkan kecacatan janin adalah seperti berikut:

Keputusan: Harus (Bersyarat)

Menggugurkan kandungan yang cacat adalah diharuskan sekiranya ia memenuhi kriteria perubatan dan tempoh kehamilan yang ditetapkan oleh syarak.

Syarat-Syarat Pengguguran 
 1. Tempoh Kehamilan: 
Pengguguran hanya diharuskan jika usia kandungan belum mencapai 120 hari (4 bulan), iaitu sebelum ditiupkan roh ke dalam janin.
 Selepas 120 hari, pengguguran adalah Haram, kecuali jika terdapat darurat yang mengancam nyawa ibu.  
 2. Sebab Kecacatan yang Berat:
 Kecacatan janin mestilah bersifat sangat teruk yang diyakini (oleh pakar) akan menjejaskan kualiti hidup bayi atau menyebabkan bayi tidak dapat hidup lama selepas dilahirkan. 
Contohnya: Kecacatan genetik yang parah atau kecacatan fizikal yang kronik yang tidak boleh dirawat.   
3. Pengesahan Pakar Perubatan:
Keputusan pengguguran tidak boleh dibuat sendiri oleh ibu bapa. Ia mestilah berdasarkan pengesahan daripada sekurang-kurangnya dua orang pakar perubatan yang bertauliah dan amanah. Pakar perlu mengesahkan bahawa janin tersebut mempunyai kecacatan yang akan menyulitkan kehidupan bayi atau keluarga secara luar biasa.   
4. Kesihatan dan Nyawa Ibu:
Pengguguran diharuskan jika meneruskan kandungan tersebut akan memberi risiko kesihatan yang besar atau mengancam nyawa ibu (sama ada sebelum atau selepas 120 hari). 

Larangan 
Dilarang menggugurkan kandungan selepas 120 hari (setelah roh ditiup) semata-mata kerana kecacatan janin, melainkan jika nyawa ibu dalam bahaya.

Dilarang menggugurkan kandungan bagi kecacatan ringan yang masih membolehkan bayi hidup dan berfungsi (seperti kecacatan anggota badan yang kecil atau sindrom yang tidak mengancam nyawa). 

Dilarang melakukan pengguguran di klinik yang tidak diiktiraf atau tanpa pengawasan pakar perubatan yang sah.

Kesimpulan  Islam mengharuskan pengguguran dalam kes kecacatan janin yang parah sebelum 120 hari atas dasar Maslahah (kepentingan) bagi mengelakkan kemudaratan yang lebih besar kepada bayi dan keluarga di masa hadapan.  Adakah anda ingin saya jelaskan lebih lanjut mengenai prosedur perubatan yang dibenarkan di Malaysia bagi kes-kes seperti ini?"
Q15,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum menggugurkan kandungan kerana kecacatan janin?,"Keputusan: BERSYARAT  
Hukum menggugurkan kandungan kerana kecacatan janin adalah bersyarat, bergantung kepada peringkat usia kandungan dan tahap kecacatan

Perincian Hukum
1. Sebelum 120 Hari (Sebelum Peniupan Roh)
Diharuskan secara bersyarat, jika: 
Disahkan oleh pakar perubatan yang dipercayai bahawa janin mengalami kecacatan serius dan tidak dapat dirawat. 
Kecacatan tersebut menyebabkan penderitaan berat kepada bayi dan keluarga.
 Keputusan dibuat atas pertimbangan perubatan yang jelas, bukan sangkaan semata-mata.  Namun, jika kecacatan ringan atau masih boleh dirawat, maka: 
Tidak diharuskan menggugurkan kandungan. 
 2. Selepas 120 Hari (Selepas Peniupan Roh)
HARAM, kecuali:
Jika kandungan tersebut mengancam nyawa ibu secara nyata dan disahkan oleh pakar perubatan.  Dalam keadaan ini, menjaga nyawa ibu didahulukan kerana ibu adalah kehidupan yang telah sempurna dan pasti.  
Selain ancaman nyawa ibu:
Tidak dibenarkan menggugurkan kandungan walaupun janin cacat. 
Prinsip Syarak Yang Digunakan 
Penjagaan nyawa (al-nafs)
Larangan membunuh jiwa tanpa hak
 Pertimbangan antara mudarat yang lebih besar dan lebih ringan 

 Kesimpulan
Hukum: BERSYARAT
 Sebelum 120 hari: Diharuskan jika kecacatan serius dan disahkan pakar. 
Selepas 120 hari: Haram kecuali jika nyawa ibu terancam.  Keputusan mestilah berdasarkan pengesahan pakar perubatan yang amanah dan pertimbangan syarak yang teliti. "
Q16,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengguguran kandungan jika nyawa ibu terancam?,"Keputusan: HARUS (Bersyarat)
Huraian Ringkas:
Pengguguran kandungan adalah harus apabila nyawa ibu benar-benar terancam, berdasarkan prinsip darurat dalam syarak. 

Syarat-syarat:  
1. Ancaman terhadap nyawa ibu disahkan oleh pakar perubatan yang berkelayakan.
2. Tiada kaedah lain yang boleh menyelamatkan ibu dan janin secara serentak.
3. Keputusan dibuat berdasarkan pertimbangan perubatan yang teliti. 
4. Dilaksanakan sekadar untuk menghilangkan mudarat yang lebih besar (menyelamatkan nyawa ibu). 

Penjelasan:  Selepas 120 hari (peniupan roh), hukum asal pengguguran adalah haram, namun dalam keadaan nyawa ibu terancam, ia diharuskan kerana darurat. 
Prinsip syarak mendahulukan penyelamatan nyawa yang pasti (ibu) berbanding nyawa yang belum pasti kelangsungannya.

Ringkasnya:
Jika kehamilan benar-benar mengancam nyawa ibu dan disahkan pakar, maka pengguguran adalah harus secara bersyarat atas dasar darurat."
Q16,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengguguran kandungan jika nyawa ibu terancam?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (MKI) dan prinsip-prinsip syarak yang diamalkan di Malaysia, berikut adalah hukum pengguguran kandungan bagi menyelamatkan nyawa ibu:

Keputusan: Harus / Diharuskan
 Menggugurkan kandungan bagi tujuan menyelamatkan nyawa ibu adalah diharuskan, malah ia boleh menjadi wajib dalam situasi di mana nyawa ibu pasti terancam jika kandungan diteruskan. 

Syarat-Syarat Pengguguran  
1. Ancaman Nyawa yang Nyata:
Pengguguran hanya dibenarkan jika pakar perubatan mengesahkan bahawa meneruskan kehamilan akan menyebabkan kematian ibu atau komplikasi kesihatan yang sangat kronik yang boleh membawa maut.
 2. Pengesahan Pakar Perubatan:
Keputusan ini mestilah dibuat dan disahkan oleh sekurang-kurangnya dua orang pakar perubatan yang bertauliah dan amanah (tidak boleh dibuat sendiri oleh pesakit atau keluarga). 
3. Tiada Alternatif Lain:
Semua usaha perubatan lain untuk menyelamatkan kedua-dua nyawa (ibu dan janin) telah dipertimbangkan dan pengguguran adalah jalan terakhir yang ada. 
4. Prinsip Syarak (Kandungan > 120 Hari):
Jika kandungan di bawah 120 hari, hukumnya adalah Harus atas sebab kesihatan/nyawa.
Jika kandungan melebihi 120 hari (roh telah ditiup), hukumnya tetap Harus/Diharuskan mengikut kaedah Darurat, kerana nyawa ibu dianggap sebagai ""asal"" (nyawa yang sudah stabil), manakala janin adalah ""cabang"" (nyawa yang belum stabil sepenuhnya dalam konteks kemaslahatan umum).

Larangan
Dilarang melakukan pengguguran jika ancaman kepada nyawa ibu hanyalah sekadar jangkaan yang lemah (waham) atau tidak disahkan oleh pakar perubatan.
Dilarang menggugurkan kandungan atas alasan ekonomi, kemiskinan, atau ketakutan tidak mampu membesarkan anak. 
Dilarang melakukan prosedur di pusat perubatan yang tidak diiktiraf atau oleh individu yang tidak bertauliah. 

Asas Kaedah Fiqh  Keputusan ini bersandarkan kepada kaedah fiqh yang menyebut: 
Kemudaratan yang lebih besar dihilangkan dengan melakukan kemudaratan yang lebih ringan.

Dalam konteks ini, kehilangan janin dianggap kemudaratan yang lebih ringan berbanding kehilangan nyawa ibu yang merupakan tonggak utama keluarga.  Would you like me to clarify the specific medical conditions that are typically categorized as ""life-threatening"" under Malaysian medical and Sharia guidelines?"
Q16,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengguguran kandungan jika nyawa ibu terancam?,"Keputusan: DIHARUSKAN (Dalam Keadaan Darurat)  
Pengguguran kandungan adalah diharuskan apabila nyawa ibu benar-benar terancam, dengan syarat-syarat yang ketat.

Syarat Keharusan
 1. Ancaman terhadap nyawa ibu disahkan oleh pakar perubatan yang dipercayai.
Ancaman mestilah nyata dan serius, bukan sekadar kemungkinan kecil atau kebimbangan biasa.
 2. Tiada alternatif rawatan lain yang boleh menyelamatkan kedua-dua ibu dan kandungan.
 3. Keputusan dibuat atas dasar darurat sebenar, bukan faktor sosial, ekonomi atau keselesaan.

Prinsip Syarak
Menjaga nyawa ( al-nafs) adalah antara maqasid utama syariah. 
Apabila berlaku pertembungan antara dua nyawa dan tidak dapat diselamatkan kedua-duanya, maka nyawa ibu didahulukan kerana: 

Ibu adalah kehidupan yang telah sempurna dan pasti.

Janin masih bergantung sepenuhnya kepada ibu.  

Perincian Mengikut Usia Kandungan
Sebelum 120 hari (sebelum peniupan roh):
Diharuskan jika nyawa ibu terancam.

Selepas 120 hari (selepas peniupan roh):
Juga diharuskan jika ancaman nyawa ibu adalah nyata dan serius.

Larangan
Tidak dibenarkan jika ancaman tidak disahkan secara perubatan. 
Tidak dibenarkan atas alasan selain ancaman nyawa yang sebenar.

Kesimpulan
Hukum: DIHARUSKAN dalam keadaan darurat apabila nyawa ibu terancam dan disahkan oleh pakar perubatan.

Keputusan ini berasaskan prinsip mengelakkan mudarat yang lebih besar dan menjaga nyawa yang pasti. "
Q17,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengguguran kandungan atau janin mangsa yang dirogol?,"Keputusan: BERSYARAT

Huraian Ringkas:
Pengguguran kandungan bagi mangsa rogol tidak dibenarkan secara umum, namun boleh dipertimbangkan secara bersyarat sebelum 120 hari (sebelum peniupan roh) tertakluk kepada syarat-syarat tertentu. 

Diharuskan (Sebelum 120 Hari) – Bersyarat:  
1. Kandungan belum mencapai 120 hari (empat bulan). 
2. Kehamilan benar-benar akibat rogol yang disahkan. 
3. Terdapat kemudaratan serius dari sudut fizikal atau psikologi kepada mangsa. 
4. Mendapat pengesahan dan nasihat pakar perubatan yang berkelayakan.

Haram:  
1. Jika kandungan telah melebihi 120 hari, kecuali jika nyawa ibu terancam. 
2. Jika tiada keperluan darurat atau kemudaratan yang jelas. 

Ringkasnya:
Bagi mangsa rogol, pengguguran adalah bersyarat, boleh dipertimbangkan sebelum 120 hari dengan sebab yang kukuh dan pengesahan perubatan, tetapi selepas 120 hari adalah haram kecuali jika nyawa ibu terancam."
Q17,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengguguran kandungan atau janin mangsa yang dirogol?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (MKI), hukum menggugurkan kandungan bagi mangsa rogol adalah seperti berikut:  

Keputusan: 

Harus (Bersyarat)
Menggugurkan kandungan bagi wanita yang menjadi mangsa rogol adalah diharuskan mengikut syarat-syarat yang ditetapkan bagi menjaga maslahah (kepentingan) dan mengurangkan kemudaratan psikologi serta sosial mangsa.  

Syarat-Syarat Pengguguran  
1. Tempoh Kehamilan:
 Pengguguran hanya diharuskan sekiranya usia kandungan belum mencapai 120 hari (4 bulan/sebelum ditiupkan roh). 
Apabila kandungan telah melebihi 120 hari, hukumnya menjadi Haram, melainkan jika meneruskan kandungan tersebut akan mengancam nyawa ibu.   
 2. Laporan Polis dan Pengesahan:
 Kes rogol mestilah telah dilaporkan kepada pihak berkuasa (Polis Diraja Malaysia). 
 Terdapat bukti atau asas yang kuat bahawa kehamilan tersebut adalah akibat daripada jenayah rogol tersebut.   
 3. Pengesahan Pakar Perubatan & Psikologi:
Mestilah mendapat pengesahan daripada pakar perubatan bahawa mangsa akan mengalami gangguan mental, tekanan jiwa yang sangat hebat, atau trauma yang boleh memudaratkan kesihatan mangsa sekiranya kandungan diteruskan.   
4. Persetujuan Mangsa/Waris:
Prosedur dilakukan atas kerelaan mangsa (atau penjaga sah jika mangsa di bawah umur) untuk mengurangkan beban penderitaan yang ditanggung.

Larangan
Dilarang melakukan pengguguran selepas tempoh 120 hari semata-mata kerana faktor rogol, kerana janin pada tahap itu sudah dianggap sebagai nyawa yang sempurna dan mempunyai hak untuk hidup. 

Dilarang melakukan prosedur pengguguran di premis yang tidak sah atau tanpa pengawasan doktor pakar bertauliah di hospital kerajaan atau swasta yang diiktiraf.

Dilarang menggunakan alasan rogol secara palsu untuk menghalalkan pengguguran bagi kehamilan luar nikah yang dilakukan secara suka sama suka.

Asas Keputusan  Keputusan ini diambil berdasarkan kaedah fiqh:
""Kemudaratan itu hendaklah dihilangkan"" dan ""Keadaan darurat itu membolehkan perkara yang dilarang"".  Islam memberi kelonggaran ini untuk memelihara maruah dan kesejahteraan mental wanita yang dizalimi, selagi ia tidak melanggar batas ditiupnya roh pada janin.  Adakah anda ingin saya jelaskan lebih lanjut mengenai prosedur permohonan pengguguran bagi kes rogol di hospital kerajaan Malaysia?"
Q17,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengguguran kandungan atau janin mangsa yang dirogol?,"Keputusan: BERSYARAT  

Hukum pengguguran kandungan bagi janin mangsa rogol adalah bersyarat, bergantung kepada usia kandungan dan keadaan darurat.

Perincian Hukum
1.  Sebelum 120 Hari (Sebelum Peniupan Roh)
Diharuskan secara bersyarat, jika:
Kehamilan disahkan akibat rogol.
Usia kandungan belum mencapai 120 hari.
Mendatangkan tekanan fizikal atau psikologi yang berat kepada mangsa.
Keputusan dibuat secara serius dengan nasihat pakar perubatan yang dipercayai.  
Namun: 
Tidak digalakkan tanpa alasan yang kukuh.
Tidak boleh dibuat atas dasar menutup malu semata-mata tanpa pertimbangan syarak.

2. Selepas 120 Hari (Selepas Peniupan Roh)
HARAM, kecuali:
Jika kandungan tersebut mengancam nyawa ibu dan disahkan pakar perubatan.  
Selain ancaman nyawa ibu:
Tidak dibenarkan menggugurkan kandungan walaupun ia hasil rogol.
Prinsip Syarak Yang Digunakan Janin tidak menanggung dosa jenayah rogol. 
Penjagaan nyawa ( al-nafs)
Pertimbangan antara mudarat psikologi mangsa dan kedudukan janin.
Selepas 120 hari, janin dianggap telah ditiup roh.  

Kesimpulan
Hukum: BERSYARAT

Sebelum 120 hari: 
Diharuskan dalam keadaan tertentu dengan syarat ketat.

Selepas 120 hari: 
Haram kecuali jika nyawa ibu terancam.  Keputusan perlu dibuat dengan berhati-hati, berdasarkan nasihat pakar perubatan dan pertimbangan syarak."
Q18,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum menggugurkan kandungan akibat rogol?,"Keputusan: BERSYARAT

Huraian Ringkas:

Menggugurkan kandungan akibat rogol tidak dibenarkan secara mutlak, namun boleh dipertimbangkan secara bersyarat sebelum 120 hari (sebelum peniupan roh)** tertakluk kepada ketetapan syarak.

Diharuskan (Sebelum 120 Hari) – Bersyarat:  
1. Usia kandungan belum mencapai 120 hari (empat bulan). 
2. Kehamilan benar-benar berlaku akibat rogol yang disahkan. 
3. Terdapat kemudaratan serius terhadap fizikal atau mental mangsa. 
4. Mendapat pengesahan serta nasihat pakar perubatan yang berkelayakan.

Haram:  
1. Jika kandungan telah melebihi 120 hari, kecuali jika kehamilan mengancam nyawa ibu. 
2. Jika tiada keperluan darurat atau kemudaratan yang jelas. 

Ringkasnya:
 Pengguguran kandungan akibat rogol adalah bersyarat, boleh dipertimbangkan sebelum 120 hari dengan alasan yang kukuh dan pengesahan perubatan, manakala selepas 120 hari adalah haram kecuali untuk menyelamatkan nyawa ibu"
Q18,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum menggugurkan kandungan akibat rogol?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (MKI), hukum menggugurkan kandungan bagi mangsa rogol adalah seperti berikut:
 
Keputusan: 
Harus (Bersyarat)
Menggugurkan janin hasil daripada perbuatan rogol adalah diharuskan demi menjaga kemaslahatan mangsa dan mengelakkan kemudaratan yang lebih besar terhadap maruah serta kesihatan mentalnya.

Syarat-Syarat Pengguguran  Keharusan ini tertakluk kepada pematuhan syarat-syarat ketat berikut:
1. Tempoh Kandungan:
Pengguguran hanya dibenarkan jika usia kandungan belum mencapai 120 hari (sebelum ditiupkan roh). Jika sudah melebihi 120 hari, hukumnya menjadi Haram, kecuali jika nyawa ibu terancam. 
 2. Laporan Rasmi:
Kes rogol mestilah telah dilaporkan kepada pihak polis dan terdapat bukti atau asas yang kukuh bahawa kehamilan adalah akibat jenayah tersebut. 
3. Kesan Psikologi dan Kesihatan: 
Terdapat pengesahan daripada pakar perubatan atau psikiatri bahawa meneruskan kandungan akan menyebabkan trauma yang sangat teruk, tekanan jiwa yang melampau, atau gangguan mental yang boleh memudaratkan mangsa. 
4. Prosedur di Hospital Sah: 
Prosedur mestilah dilakukan oleh pakar perubatan bertauliah di hospital yang diiktiraf bagi menjamin keselamatan nyawa mangsa. 

Larangan 
Larangan Melebihi Tempoh:
Dilarang menggugurkan kandungan selepas 120 hari semata-mata kerana faktor rogol, kerana janin tersebut sudah dianggap sebagai nyawa yang sempurna.

Larangan Penipuan: 
Dilarang menggunakan alasan rogol secara palsu untuk menggugurkan kandungan hasil hubungan suka sama suka (zina).

Larangan Komersial:
Dilarang menjadikan prosedur ini sebagai perniagaan atau dilakukan di tempat yang tidak mempunyai permit sah. 

Kesimpulan  Keputusan ini bertujuan untuk meringankan beban penderitaan mangsa rogol berdasarkan kaedah fiqh ""Kemudaratan itu hendaklah dihilangkan"", namun tetap menghormati hak nyawa janin yang telah ditiupkan roh (selepas 120 hari).  Adakah anda ingin saya jelaskan lebih lanjut mengenai perbezaan hukum pengguguran sebelum dan selepas 120 hari mengikut perspektif perubatan dan syarak?"
